Price,Bedrooms,Space,Room,Lot,Tax,Bathroom,Garage,Condition
100000,2,660,2,5240,1,2,0,4
1150000,5,3580,5,8921,2,5,0,3
600000,5,3000,2,13899,2,5,0,4
515000,5,2740,4,9629,1,5,0,5
345000,4,2040,5,5523,2,4,0,3
975000,6,2520,6,54160,2,6,4,3
850000,3,2470,7,8800,2,3,0,3
439990,3,1930,2,1348,2,3,0,3
554950,3,2950,6,10254,2,3,0,3
605000,3,2610,8,6405,2,3,0,3
609000,3,1630,9,1526,3,3,0,3
425000,3,1400,2,1022,3,3,0,3
399900,2,1410,4,1005,1.5,2,0,3
1025000,4,4370,5,10860,2,4,0,3
2351956,4,5010,3,19412,2,4,1,3
519995,4,2590,1,6160,2,4,0,3
625000,3,1300,3,7200,1,3,0,5
600000,3,2320,4,7609,2,3,0,3
1200000,4,2700,2,4275,2,4,0,3
1738000,4,2920,5,6513,2,4,0,4
671000,4,3130,2,5700,1.5,4,0,3
459500,3,1470,4,4950,1,3,0,3
499000,3,1540,5,1326,3,3,0,3
1280000,4,3160,6,4620,1.5,4,4,3
395000,3,1480,7,7700,1,3,0,3
861990,5,3595,2,5639,2,5,0,3
382500,2,1190,6,4440,1,2,0,3
404950,4,2340,8,217014,1,4,0,4
530000,3,1320,9,2500,1,3,0,3
195000,2,1190,2,27007,1,2,0,4
747500,4,2350,4,18600,2,4,0,4
199990,3,1100,5,8560,1,3,0,3
548800,4,1660,3,4704,1.5,4,0,3
870000,4,3040,1,36246,1.5,4,0,3
588000,3,1860,3,4777,2,3,0,5
775000,4,4100,4,241322,2,4,0,3
670000,6,4050,2,36171,2,6,0,4
445000,2,1240,5,2500,2,2,0,3
300000,4,2200,2,10800,1,4,0,3
480000,3,1680,4,9090,1,3,0,4
300000,3,930,5,5160,1.5,3,0,5
360000,3,1800,6,22000,2,3,0,3
527000,6,3000,7,8401,1,6,0,3
875000,3,1820,2,12686,1,3,0,4
266000,4,1995,6,7102,2,4,0,4
866000,4,3990,8,9786,2,4,0,3
335950,2,800,9,5192,1,2,0,5
215000,3,960,2,9563,1,3,0,5
481000,4,2286,4,8269,2,4,0,3
320000,3,2220,5,11646,1,3,0,3
295000,3,1940,3,7500,1.5,3,0,4
295000,3,1640,1,7222,2,3,0,4
320000,3,1120,3,10576,1,3,0,4
780000,4,2600,4,4800,1,4,2,3
437500,3,1490,2,4800,2,3,0,5
443000,5,1650,5,3000,1.5,5,0,3
575000,4,2400,2,6137,2,4,0,3
245000,2,1500,4,6685,1,2,0,3
450000,3,1990,5,12793,2,3,0,3
536000,2,1130,6,746,2,2,0,3
685000,3,2030,7,11070,2,3,0,4
373000,4,1590,2,7920,2,4,0,4
450000,3,1480,6,8394,1,3,0,4
645000,4,2690,8,18653,2,4,0,3
1275000,3,3870,9,46609,2,3,3,3
230000,3,1390,2,6000,1,3,0,3
593000,3,1830,4,1850,2,3,0,3
558000,2,1580,5,5750,1,2,0,5
538250,3,2590,3,15229,2,3,3,3
475000,5,2510,1,8050,1,5,0,4
209950,3,1180,3,7300,1,3,0,4
410000,3,1450,4,19206,2,3,0,3
1636000,3,3110,2,6765,2,3,1,4
670000,5,2860,5,68519,2,5,0,5
821000,3,2760,2,8476,1,3,0,4
665000,5,2800,4,17788,1,5,0,4
339000,3,1450,5,3748,2,3,0,3
631500,4,2530,6,5650,1.5,4,0,4
570000,3,1640,7,2808,1,3,3,4
437000,3,2220,2,17568,1,3,0,4
542500,3,2040,6,10086,2,3,0,3
229500,3,1230,8,6000,1,3,0,4
170500,2,1060,9,7700,1,2,0,3
391500,3,1920,2,9625,2,3,0,3
296475,3,1520,4,4170,2,3,0,3
1450000,4,3770,5,4103,2,4,0,5
888550,3,3540,3,38322,2,3,0,3
1360000,4,5430,1,108900,2,4,0,4
328000,3,2250,3,7904,1.5,3,0,3
300000,4,2090,4,5195,2,4,0,3
500000,3,1720,2,3012,2,3,0,3
494815,3,1910,5,2091,2,3,0,3
378000,3,1601,2,2491,3,3,0,3
505000,2,1060,4,1209,2,2,0,3
680000,4,2330,5,3920,2,4,0,3
351999,3,2370,6,4200,2,3,0,3
510000,3,1420,7,1237,3,3,0,3
1300000,4,2360,2,4000,2,4,0,3
374000,2,1260,6,1575,2,2,0,3
509900,3,3030,8,9053,2,3,0,3
230000,3,1140,9,1201,2,3,0,3
527700,5,2820,2,9375,1,5,0,4
438000,2,1270,4,1372,3,2,0,3
900000,3,3180,5,12600,2,3,0,4
1131000,3,2790,3,13791,1,3,3,3
439000,4,2570,1,9503,2,4,0,3
315000,2,1080,3,2674,1,2,0,4
765000,4,3010,4,7221,2,4,0,3
332000,3,2120,2,14915,1,3,0,3
600000,3,1900,5,46609,1.5,3,0,4
378500,3,2860,2,43821,2,3,0,4
190000,3,910,4,10575,1,3,0,4
645000,4,2850,5,37522,2,4,0,3
780000,2,2560,6,2500,2,2,0,5
370000,3,1570,7,16817,2,3,0,3
875000,4,3110,2,108464,2,4,2,4
1049000,4,4740,6,126759,2,4,0,4
479000,3,1340,8,13750,1,3,0,4
245000,4,2600,9,6390,1,4,0,3
542000,3,1070,2,8030,1,3,0,3
557500,3,1820,4,9670,2,3,0,3
480000,2,1060,5,3040,1,2,0,3
330000,3,2220,3,4060,1,3,0,3
160000,3,1350,1,8700,1.5,3,0,3
695500,5,2510,3,9180,1,5,1,4
235500,5,2340,4,13713,1,5,0,2
326500,3,1060,2,7920,1,3,0,4
300000,4,2200,5,8065,2,4,0,3
267000,3,1400,2,8100,1.5,3,0,3
292600,3,1520,4,7123,1,3,0,4
362000,5,1810,5,3000,2,5,0,3
1087500,2,2360,6,11340,1.5,2,0,3
357562,2,1210,7,1032,2,2,0,3
789900,3,3420,2,25150,1,3,0,4
513000,3,1810,6,4592,2,3,0,3
336000,3,2760,8,10160,1,3,0,3
560000,4,1950,9,9800,1,4,0,3
1150000,3,3830,2,48743,2,3,0,3
410000,4,2060,4,7283,1,4,0,3
371500,3,1650,5,6400,1,3,0,4
368000,4,2100,3,11942,1,4,0,3
650000,4,3720,1,57499,1,4,0,3
308950,4,1920,3,8562,2,4,2,4
440000,3,1860,4,217800,2,3,2,3
630000,2,2290,2,3507,2,2,0,3
228950,3,1200,5,9085,1,3,0,4
782000,4,5270,2,53428,2,4,0,3
245000,3,1600,4,2788,2,3,0,4
410000,4,2560,5,4020,2,4,0,3
427550,2,880,6,4000,1,2,0,3
235000,2,1020,7,7920,1,2,0,3
210000,3,960,2,9380,1,3,0,3
485000,4,1900,6,7200,1,4,0,3
410000,3,1320,8,6000,1.5,3,0,4
435000,4,2230,9,9640,1,4,0,3
300000,3,1150,2,7314,1,3,0,3
455000,4,3440,4,6000,2,4,0,4
210000,3,1070,5,8179,1,3,0,3
1050000,4,2250,3,3433,1.5,4,0,3
458400,4,1910,1,10300,1,4,0,3
390000,3,1180,3,16552,1,3,0,4
148226,3,1400,4,7360,1,3,0,4
711600,4,3580,2,9316,2.5,4,0,3
819000,3,3176,5,13391,2,3,3,4
613000,2,1170,2,1890,1.5,2,1,4
592350,2,1570,4,4665,1,2,0,3
232000,3,1460,5,15000,1,3,0,3
250000,3,1140,6,10400,1,3,0,4
115000,1,1150,7,9812,1,1,0,4
1115000,4,3180,2,31931,1,4,0,4
585000,4,2630,6,6185,2,4,0,3
580000,3,1940,8,5980,1,3,0,3
165000,1,850,9,8050,1,1,0,2
430000,3,1550,2,6039,1,3,0,5
383000,3,2090,4,15000,1,3,0,3
1195000,4,3960,5,6654,2,4,0,3
201500,3,1320,3,5000,1.5,3,0,3
690000,4,3220,1,35400,2,4,0,3
325000,2,800,3,7260,1,2,0,3
375000,3,1660,4,9673,1,3,0,3
600000,4,2250,2,11370,2,4,0,3
340000,3,2120,5,13090,1,3,0,3
890000,4,2310,2,4020,3,4,0,5
415000,4,1920,4,7700,2,4,0,4
255000,3,1550,5,9720,1,3,0,3
530000,2,1785,6,779,2,2,0,3
468000,3,1830,7,9848,1,3,0,5
970000,5,3500,2,5040,2,5,2,3
599000,3,2560,6,14680,1,3,0,3
399500,4,1360,8,4840,1.5,4,0,4
2458000,4,6500,9,14986,2,4,0,3
1205000,4,3150,2,5500,2,4,0,3
325000,2,810,4,4080,1,2,0,4
1135250,5,7320,5,217800,2,5,0,3
568000,4,2790,3,17476,1,4,2,3
517000,2,1920,1,3408,1,2,0,4
469950,4,2530,3,14178,2,4,0,3
1675000,3,3490,4,8343,2,3,4,4
2180000,6,4710,2,11000,2,6,3,3
623000,3,2050,5,16313,1,3,0,2
720000,4,2410,2,8400,2,4,0,5
205000,3,1180,4,8240,1,3,0,4
148000,2,630,5,4200,1,2,0,3
950000,3,3480,6,7800,1,3,0,4
405000,3,1010,7,7683,1.5,3,0,5
293000,3,1910,2,3481,2,3,0,3
550000,3,2490,6,3582,2,3,0,3
435000,4,2150,8,3143,2,4,0,3
355000,4,3000,9,5470,2,4,0,3
673000,3,2830,2,3496,2,3,0,3
449990,4,2680,4,5539,2,4,0,3
249000,2,1090,5,2686,2,2,0,3
380000,4,1984,3,32400,1,4,0,3
760005,4,3090,1,5859,2,4,0,3
674600,4,2610,3,5140,2,4,0,3
812000,4,3370,4,3634,2,4,0,3
333490,4,2250,2,3916,2,4,0,3
320000,3,1450,5,1387,2,3,0,3
999000,4,3130,2,10849,2,4,0,3
810000,2,2700,4,8572,1,2,0,3
399950,5,1970,5,5400,1,5,0,3
550000,3,1970,6,4166,2,3,3,5
290000,3,1950,7,15954,1,3,0,4
232500,3,1940,2,9887,1,3,0,4
1355000,4,3550,6,11000,1,4,2,3
565000,3,2500,8,7394,2,3,0,3
749950,4,2910,9,18700,1,4,0,3
720500,4,3350,2,35298,2,4,0,4
507000,3,2140,4,40098,1,3,0,5
989000,5,4030,5,13474,2,5,0,3
463000,4,1980,3,6660,2,4,0,4
310000,3,1460,1,9908,1,3,0,3
284000,4,1880,3,8800,1,4,0,3
737500,3,2320,4,10900,2,3,0,3
569000,3,2220,2,8227,1.5,3,0,5
700000,3,1410,5,7200,2,3,0,4
660000,3,1240,2,3500,1,3,0,4
275000,4,2030,4,8426,2,4,0,3
570000,6,4000,5,6015,2,6,2,3
150000,3,490,6,38500,1.5,3,0,4
356000,3,1590,7,3411,2,3,0,3
610000,3,2630,2,5827,2,3,0,3
498800,2,1350,6,4614,1,2,0,3
226550,3,990,8,4440,1,3,0,3
692500,4,3710,9,7984,2,4,0,3
250000,3,990,2,8062,1,3,0,4
660000,4,2510,4,4543,2,4,0,3
295000,2,800,5,6500,1,2,0,4
154950,4,1600,3,10183,1,4,0,4
409124,5,3320,1,11340,2,5,0,4
287000,5,1730,3,9230,1,5,0,3
810000,4,2000,4,3988,1,4,4,4
525000,4,2910,2,6308,1,4,0,3
525000,4,1710,5,10440,1,4,0,4
275000,3,1200,2,7800,1,3,0,4
583000,3,2600,4,5100,2,3,1,3
237950,2,1460,5,7926,1,2,0,4
1065000,4,4260,6,9800,2,4,0,3
679000,4,2100,7,4480,1.5,4,0,4
1465000,6,4230,2,6420,2,6,3,4
410000,3,1660,6,6250,1,3,0,3
306000,3,1450,8,7200,1,3,0,3
215000,4,1860,9,5040,1.5,4,0,5
594950,4,2720,2,10006,2,4,0,3
1250000,4,2920,4,5500,1,4,3,3
305000,3,1800,5,12196,1,3,0,4
425000,2,1320,3,8830,1,2,0,3
215000,3,1770,1,29004,1,3,0,3
480000,5,2550,3,7725,1,5,0,5
550000,4,2150,4,9000,1,4,0,4
750000,4,3020,2,7465,2,4,0,3
137124,3,960,5,27442,1,3,0,4
840000,3,2783,2,11177,2,3,0,3
624800,3,2250,4,14274,1,3,0,4
630000,3,1710,5,8767,1,3,0,4
590000,3,2650,6,9380,1,3,0,5
599950,3,1830,7,1804,3,3,0,3
299880,3,1460,2,3044,2,3,0,3
400000,3,1760,6,6875,1,3,0,4
560000,3,1960,8,6058,2,3,0,3
229000,4,2010,9,7688,1,4,0,3
525000,4,3670,2,9958,2,4,0,3
737000,2,2290,4,9772,1,2,0,3
680000,3,1780,5,5720,1,3,0,5
635000,4,3080,3,35430,2,4,0,3
740000,4,3360,1,15091,2,4,0,3
335500,3,1370,3,6780,2,3,0,3
270000,4,1660,4,8063,1,4,0,4
1037000,4,4440,2,10660,2,4,0,3
450000,5,2850,5,209523,1,5,0,4
379000,3,1530,2,2913,2,3,0,4
468000,4,2100,4,8400,1,4,0,4
321500,1,730,5,1942,1,1,0,3
443000,3,1920,6,8223,2,3,0,4
340000,3,1600,7,7324,1,3,0,4
470000,4,2380,2,17199,2,4,0,3
545000,3,2760,6,17377,2,3,0,3
415000,4,1840,8,11367,1.5,4,0,4
599000,7,2580,9,5750,1,7,0,4
759000,4,2100,2,4750,1,4,0,3
300000,4,1820,4,5015,1,4,0,4
1681000,5,4830,5,18707,2,5,1,5
359000,3,1550,3,4980,1,3,0,3
550000,4,1440,1,3600,1.5,4,0,4
395000,2,930,3,6380,1,2,0,4
486000,4,3560,4,12047,2,4,0,3
187000,2,840,2,11600,1,2,0,3
734950,4,4280,5,47179,2,4,0,3
284000,3,1500,2,10018,1,3,0,4
696000,4,3650,4,38546,2,4,0,3
380000,2,780,5,3910,1,2,0,3
625000,4,1600,6,5500,1.5,4,0,4
252000,4,1120,7,8250,1,4,0,4
560000,2,1010,2,9219,1,2,0,4
395000,4,1970,6,37026,1,4,0,4
900000,4,2230,8,4372,2,4,0,5
2680000,5,4290,9,20445,2,5,0,4
625000,3,3160,2,76230,1,3,0,4
580000,3,1850,4,5100,1,3,0,3
309000,3,1980,5,8755,1,3,0,4
412000,4,3360,3,9767,2,4,0,3
495000,3,2660,1,192099,1,3,0,4
215000,3,1200,3,7280,1,3,0,4
741500,2,2150,4,5760,1,2,0,3
749000,3,2820,2,5348,2,3,0,3
659950,4,3510,5,9400,2,4,0,3
530000,3,1790,2,3078,2,3,0,3
749000,4,2700,4,6000,2,4,0,4
2321000,5,5780,5,17004,2,5,0,3
595000,4,3730,6,4560,2,4,0,3
487000,4,2540,7,5001,2,4,0,3
760000,4,3300,2,8365,3,4,0,3
1240000,5,5430,6,10327,2,5,2,3
435000,4,2550,8,5200,2,4,0,3
374950,3,1390,9,1484,3,3,0,3
440000,3,1270,2,1413,3,3,0,3
360000,4,2380,4,5000,2,4,0,3
879000,4,3360,5,22111,2,4,0,3
1550000,5,6070,3,171626,2,5,0,3
505000,2,1240,1,57000,1,2,0,3
545000,2,2930,3,14057,1,2,2,4
600000,2,2410,4,102366,1,2,0,4
775000,6,2980,2,5000,1.5,6,0,3
725000,2,1950,5,2719,1,2,0,5
610000,4,2600,2,36583,1,4,0,5
350000,4,1170,4,8147,1.5,4,0,3
410000,3,1470,5,6500,1,3,0,4
639000,4,1840,6,5419,1,4,0,4
439000,4,1560,7,7500,1,4,0,4
499950,4,1520,2,7700,1,4,0,4
800000,3,2220,6,4000,2,3,0,3
350000,4,2800,8,9538,2,4,0,3
279000,2,670,9,6300,1,2,0,5
290256,3,1720,2,7885,2,3,0,3
355000,3,2110,4,4038,2,3,0,4
263000,3,1580,5,9187,1,3,0,3
880000,6,2640,3,3680,2,6,0,5
426500,4,2700,1,6515,2,4,0,3
735000,3,2820,3,8159,2,3,0,3
720000,4,3340,4,8930,2,4,2,3
265000,3,1530,2,6000,2,3,0,4
840000,4,3840,5,85728,2,4,0,3
657500,3,2320,2,10960,1,3,0,3
850000,5,2310,4,13430,1.5,5,0,4
436110,3,1770,5,1235,3,3,0,3
589900,2,3160,6,66646,2,2,0,3
620000,3,1620,7,6630,1,3,0,3
254000,4,1510,2,4235,1,4,0,3
375000,3,960,6,8106,1,3,0,3
455000,4,1740,8,8449,1,4,0,4
445000,4,1470,9,8395,1,4,0,4
568500,4,2460,2,4200,2,4,0,3
352500,3,1170,4,8182,1,3,0,3
342500,2,1210,5,7507,1,2,0,3
299950,3,1870,3,7942,2,3,0,3
425000,3,1950,1,5689,2,3,0,3
561000,4,2570,3,5250,2,4,0,3
455500,3,1460,4,10311,1,3,0,4
400000,3,2970,2,23100,1,3,0,3
443500,4,2040,5,21781,2,4,0,3
1234582,5,3240,2,6551,1.5,5,4,4
370000,4,3150,4,67518,1,4,0,4
475000,3,1820,5,8008,1,3,0,3
580000,4,2130,6,35752,1,4,0,3
518000,3,1430,7,8000,1,3,0,4
525000,3,2030,2,6970,2,3,0,4
236000,4,2000,6,5827,2,4,0,3
278500,4,1940,8,6206,2,4,0,3
205425,2,880,9,6780,1,2,0,4
248000,3,950,2,9400,1,3,0,4
505000,3,1670,4,1596,2,3,0,3
657500,3,2670,5,10496,2,3,0,3
670000,3,2700,3,1438,2,3,0,3
202000,1,590,1,833,1,1,0,4
440000,4,2160,3,8119,1,4,0,3
690000,4,2700,4,8810,2,4,0,3
375000,6,3206,2,5793,2,6,0,3
291000,3,1560,5,9788,1,3,0,3
230000,3,1400,2,6956,1,3,0,4
850000,4,3090,4,6744,2,4,4,3
84350,4,2630,5,16475,2,4,0,4
12899000,3,2190,6,11394,1,3,0,3
2110000,4,2100,7,9200,1,4,0,3
2199900,4,1120,2,5427,1,4,0,3
188000,4,3260,6,19542,1,4,0,4
26590000,3,1180,8,7793,1,3,0,4
7800,2,780,9,16344,1,2,0,1
237227.8571,4,2200,2,9397,2,4,0,3
117833.3333,3,1340,4,306848,1,3,0,3
0,3,1490,5,10125,1,3,0,4
744312.5,4,2800,3,5900,1,4,0,3
0,4,2600,1,5390,1,4,0,4
0,6,3200,3,9200,1,6,2,4
0,5,3480,4,36615,2,5,0,4
439333.3333,3,3020,2,4082,2,3,0,3
280000,3,1970,5,11088,1,3,0,4
0,5,1500,2,7112,1,5,0,5
0,4,3680,4,18804,2,4,0,3
176225,3,1570,5,7200,1,3,0,4
500324,3,2280,6,2289,2,3,0,3
444845,3,1600,7,3573,2,3,0,3
330000,3,1680,2,1570,3,3,0,3
292285.7143,3,1890,6,13860,1,3,0,5
160000,2,520,8,22334,1,2,0,2
274333.3333,3,1780,9,191228,2,3,2,3
537500,4,2920,2,33976,1,4,3,5
232333.3333,3,2430,4,73151,1,3,0,3
237333.3333,3,3010,5,1842,2,3,0,3
346750,3,1620,3,30736,1.5,3,0,4
0,2,2200,1,188200,1,2,3,3
1020000,3,2950,3,78843,1.5,3,0,3
0,4,2170,4,10500,1,4,2,4
254000,3,1770,2,17208,1,3,0,3
238750,3,1830,5,8209,1,3,0,3
268971.875,4,2380,2,7066,2,4,0,4
642000,4,2550,4,10000,1,4,0,3
571986.1111,3,3720,5,11610,2,3,0,3
0,5,4630,6,6324,2,5,0,3
0,5,4430,7,9000,2,5,0,3
554250,3,1490,2,1709,3,3,0,3
0,4,5030,6,11023,2,4,2,3
0,4,2180,8,22870,1,4,0,4
107500,4,1590,9,131551,1,4,3,4
300000,3,1510,2,7066,1,3,2,3
0,4,4210,4,10308,2,4,0,3
540833.3333,3,1640,5,9972,1,3,0,4
274750,4,1840,3,1562,2,4,0,3
148612.5,3,1040,1,5000,1,3,0,3
326428.5714,3,1250,3,4800,1,3,0,4
0,5,3690,4,12353,2,5,0,5
135333.3333,4,1530,2,7200,1.5,4,0,3
577437.5,4,2110,5,3750,2,4,0,3
440825,3,2150,2,4333,1,3,0,3
195000,5,5340,4,10655,2.5,5,3,4
257500,4,2420,5,7672,1,4,0,3
692000,4,5010,6,34460,2,4,0,3
176400,2,910,7,9612,1,2,0,4
193000,3,2200,2,5000,1.5,3,0,3
646212.5,4,3430,6,64441,2,4,0,3
268971.875,4,1860,8,6687,1,4,0,4
0,4,3300,9,4545,1.5,4,4,3
317061.875,3,1280,2,10716,1,3,0,4
83300,3,1490,4,7770,1,3,0,4
0,5,2880,5,11965,2,5,0,4
266066.6667,4,1310,3,5200,1.5,4,0,3
342246.4286,4,1980,1,7403,2,4,0,3
0,5,2000,3,7900,1,5,0,4
0,3,1860,4,7440,1,3,0,5
0,4,1990,2,6180,2,4,0,3
240015.3333,4,1720,5,8300,1,4,0,4
83300,3,1370,2,78408,1,3,0,5
316850,4,4060,4,35621,1,4,0,3
259585.5714,4,1960,5,9898,2,4,0,3
328211.9048,4,1720,6,9600,1,4,0,3
673476.8182,4,2740,7,12899,2,4,0,4
0,4,1360,2,13372,1,4,0,3
425000,3,1870,6,5449,2,3,0,3
127160,2,720,8,4222,1,2,0,4
341750,3,2180,9,7741,2,3,0,3
178650,3,1430,2,8960,1,3,0,4
87500,2,780,4,6685,1,2,0,4
282508.8889,3,1180,5,5002,1.5,3,0,3
450385.7143,3,1300,3,3731,1,3,0,3
435000,4,4260,1,18000,2,4,2,3
532500,2,2050,3,11900,1,2,0,4
408900,3,2930,4,19876,1,3,0,3
156766.6667,2,1500,2,4120,1.5,2,0,3
452500,5,5960,5,13703,2,5,2,3
308830.7692,2,810,2,4800,1,2,0,3
484991.6667,4,2320,4,4344,2,4,0,3
287919.7826,2,1090,5,5000,1,2,0,4
247875,2,1000,6,4776,1,2,0,4
309487.5,3,2260,7,19821,2,3,0,3
173666.6667,4,1290,2,5000,1.5,4,0,3
237481.25,3,2120,6,7560,1,3,0,3
326983.3333,3,1490,8,4522,2,3,0,3
790000,4,2310,9,5100,2,4,0,3
0,1,720,2,6000,1,1,0,3
678333.3333,3,1840,4,3035,1,3,0,3
542804.75,5,2910,5,36250,1,5,0,3
723243.75,4,3270,3,12880,2,4,0,3
667781.25,5,3040,1,10257,2,5,0,3
108333.3333,3,1200,3,9936,1,3,0,4
0,5,2740,4,5616,1.5,5,0,5
535000,4,2290,2,5350,2,4,0,4
596165.4286,4,2580,5,6000,1,4,0,5
269187.5,3,1590,2,27200,1.5,3,0,4
148612.5,3,1040,4,6860,2,3,0,3
0,3,1300,5,6710,1,3,0,4
0,5,2090,6,4698,2,5,0,3
341166.6667,5,2670,7,3800,2,5,0,3
132500,4,1540,2,115434,1.5,4,0,4
557125,4,3370,6,12447,2,4,0,3
228944.4444,3,1730,8,11325,1,3,0,5
592105.7143,3,1640,9,29970,2,3,0,3
535000,4,2980,2,8051,1.5,4,2,4
420642.8571,3,1330,4,8100,1,3,0,4
132250,4,2192,5,12128,2,4,0,3
237227.8571,4,2068,3,7242,2,4,0,4
440825,3,1980,1,6250,1,3,1,5
2560498.333,3,1710,3,1664,2,3,0,5
423050.9259,2,890,4,4590,1,2,0,3
1337044.2,4,4280,2,9583,2,4,0,3
315368.7,3,3080,5,12476,2,3,0,3
417985.7143,4,2070,2,7500,2,4,0,4
723243.75,4,3010,4,7215,2,4,0,3
259950,4,2030,5,9300,1,4,0,4
0,4,4060,6,19290,2,4,0,3
237333.3333,3,2340,7,16500,1,3,0,4
426090,3,2340,2,5957,2,3,0,3
458663.8889,2,1470,6,7137,1,2,0,3
812650,4,3700,8,21755,1,4,4,3
135333.3333,4,1200,9,7200,1.5,4,0,3
0,5,2910,2,53898,1,5,0,5
0,5,1910,4,7200,1,5,0,4
0,3,2880,5,13500,1,3,4,5
0,5,3240,3,6863,2,5,0,3
387884.6154,3,1590,1,8219,1.5,3,0,5
437500,5,3690,3,11928,2,5,0,3
641633.3333,3,2480,4,5137,2,3,0,3
681965.7813,4,2683,2,40386,2,4,0,4
229629.5,2,1100,5,8281,1,2,0,4
0,4,2080,2,3500,1.5,4,0,5
210614.2857,3,2210,4,10119,1,3,0,4
790000,4,2420,5,4000,1.5,4,0,5
435500,3,1240,6,1666,2,3,0,3
738190.8571,3,2300,7,3060,1.5,3,0,3
497333.3333,3,1760,2,12874,1,3,0,4
300000,3,2020,6,8555,1,3,0,4
1036200,4,2500,8,5801,1.5,4,0,3
163785.7143,2,760,9,5500,1.5,2,0,3
351250,4,1580,2,5340,1,4,0,3
645325,3,2670,4,10481,2,3,0,3
171224.8,3,1140,5,8366,1,3,0,5
0,5,3870,3,8225,2,5,0,3
540000,3,2750,1,18029,1,3,2,5
233166.6667,3,1570,3,7000,2,3,2,4
329333.3333,3,1160,4,22470,1,3,0,4
225279.4286,3,2110,2,7665,1,3,0,4
331366.6667,3,1270,5,2509,2,3,0,3
460886.9231,4,3250,2,4500,2,4,0,3
337945.75,2,940,4,9839,1,2,0,3
0,4,2310,5,68824,2,4,0,4
243069.2308,3,1130,6,12519,1,3,0,3
0,6,3020,7,13783,2,6,0,3
690408.6207,4,3210,2,14910,2,4,0,3
592105.7143,3,2650,6,40705,2,3,0,3
220083.3333,3,1150,8,8079,1,3,0,4
280000,3,3910,9,19023,2,3,0,3
297857.1429,4,3490,2,5000,2,4,0,3
950833.3333,5,3330,4,19126,2,5,0,4
323833.3333,4,1940,5,5753,1.5,4,0,3
309000,3,1800,3,2700,2,3,0,3
248400,3,1880,1,11249,1,3,0,3
994500,4,2870,3,6280,1.5,4,0,4
0,4,1960,4,11600,1,4,0,5
0,4,1810,2,7500,1,4,0,2
0,2,1490,5,6770,1.5,2,0,3
0,3,5230,2,17826,2,3,4,3
288500,5,3390,4,9760,1,5,0,5
379509.1667,2,880,5,6413,1,2,0,3
180785.7143,2,2550,6,21675,1,2,1,4
950100,4,3160,7,13194,2,4,0,5
0,4,4550,2,18641,1,4,4,3
542500,5,3831,6,13800,2,5,4,3
362750,2,1240,8,3000,1.5,2,0,3
234975,4,2520,9,14021,2,4,0,3
672500,4,2420,2,10200,2,4,0,4
391400,4,1250,4,7400,1,4,0,5
0,3,1310,5,7300,1,3,0,3
198995,3,1410,3,8053,1,3,0,4
278900,3,990,1,9798,1,3,0,3
171758.3333,3,1000,3,8512,1,3,0,3
325187.5,3,2000,4,7560,1,3,0,4
190368.75,2,1120,2,5650,1,2,0,3
375000,5,3370,5,7947,2,5,0,3
216000,3,2210,2,4000,2,3,0,3
0,5,2640,4,6895,2,5,0,3
360500,3,1150,5,887,3,3,0,3
677099.5652,4,2150,6,27540,2,4,0,3
405125,4,4230,7,31747,2,4,0,4
289987.5,3,1570,2,15330,1,3,0,3
264270,3,1630,6,7700,1,3,0,3
602761,4,2770,8,10274,2,4,0,3
251555.5556,3,1750,9,7800,1,3,0,4
214750,3,1090,2,8160,1,3,0,3
258125,2,930,4,7740,1,2,0,3
0,4,2100,5,4857,2,4,0,3
677099.5652,4,2540,3,38677,2,4,0,3
0,2,810,1,8424,1,2,0,4
0,2,1520,3,8040,1,2,0,5
167500,1,690,4,1950,1,1,0,3
471500,4,2370,2,3672,1.5,4,0,5
0,4,3500,5,8750,1,4,4,5
464600,2,840,2,3400,1,2,2,4
132250,4,1830,4,8734,2,4,0,4
433111.1111,3,1370,5,1524,3,3,0,3
542500,5,2520,6,16100,1,5,3,4
0,2,2130,7,4920,1.5,2,4,4
368112.5,4,2590,2,8483,2,4,0,3
673476.8182,4,1820,6,20011,2,4,0,3
558653.8462,3,1530,8,3210,1.5,3,0,5
0,4,4080,9,18362,2,4,2,4
168333.3333,2,1050,2,6600,1.5,2,0,3
268971.875,4,1954,4,4805,2,4,0,3
318000,2,1530,5,3503,1,2,1,4
550607.1429,4,1660,3,4800,1.5,4,0,3
1288333.333,6,3830,1,4800,3,6,0,3
584000,3,1490,3,1036,2,3,0,3
0,3,1520,4,9030,1,3,0,3
0,5,8020,2,21738,2,5,0,3
245000,3,2470,5,7410,2,3,0,5
287919.7826,2,870,2,4600,1,2,0,4
672500,4,2110,4,12653,2,4,0,4
454790,2,1990,5,4000,1,2,0,5
282508.8889,3,1560,6,7552,1,3,0,4
473200,3,1740,7,4200,1.5,3,0,4
406062.5,2,1290,2,4650,1,2,0,4
282766.6667,4,1700,6,8640,1,4,0,3
486445.8333,3,1880,8,10032,1,3,0,4
486895,3,1890,9,3330,1.5,3,0,4
430277.7778,3,1620,2,1075,3,3,0,3
229629.5,2,770,4,8149,1,2,0,3
0,4,2890,5,18226,3,4,4,3
182805,3,1040,3,8892,1,3,0,4
380680.5556,4,2620,1,8331,2,4,0,3
396166.6667,3,1880,3,5752,1,3,0,4
